Pricing_Record_ID,NDC,Pricing_Methodology,Unit_Price,Package_Price,Effective_Date,End_Date,Source_System,Last_Updated
PRC0000254,74966631014,MAC,4.0349,391.39,2023-08-04,2025-07-04,PricingFeedA,2026-01-07
PRC0000255,18466794989,WAC,146.2903,2925.81,2023-09-04,2025-07-04,PricingFeedA,2026-03-04
PRC0000256,17127788461,WAC,25.5055,1071.23,2025-10-01,2026-08-15,PricingFeedA,2025-01-02
PRC0000257,64943476728,Contract Rate,3.6264,105.17,2023-09-21,2025-05-24,PricingFeedA,2025-06-29
PRC0000258,34666508457,Contract Rate,1.1259,102.46,2023-08-23,2025-07-05,PricingFeedB,2025-06-06
PRC0000259,40842594127,NADAC,7.0467,373.48,2024-08-26,2025-09-12,PricingFeedA,2025-07-14
PRC0000260,91808313574,Contract Rate,43.0431,4261.27,2024-12-16,2025-08-24,PricingFeedA,2026-03-22
PRC0000261,96593890261,AWP,3.8768,182.21,2024-06-16,2025-06-05,PricingFeedA,2025-03-04
PRC0000262,41577281759,WAC,2.9271,67.32,2025-12-31,2026-10-09,PricingFeedB,2025-03-26
PRC0000263,27990184869,Contract Rate,3.1265,121.93,2023-04-28,2024-03-01,PricingFeedB,2026-03-06
PRC0000264,51498372568,WAC,17.1733,1442.56,2025-07-06,2026-03-08,PricingFeedB,2025-10-08
PRC0000265,12371232115,WAC,10.5484,601.26,2024-12-14,2026-08-05,PricingFeedB,2025-06-28
PRC0000266,91237315897,AWP,4.3164,345.31,2024-10-11,2026-08-12,PricingFeedA,2025-04-20
PRC0000267,60441392789,Contract Rate,0.4631,43.07,2023-05-11,2024-08-31,PricingFeedA,2025-05-19
PRC0000268,22522938085,Contract Rate,66.5321,5655.23,2024-03-23,2025-02-15,PricingFeedA,2025-12-15
PRC0000269,18150603280,WAC,11.0462,729.05,2023-11-22,2024-03-09,PricingFeedB,2025-12-20
PRC0000270,60986106546,MAC,4.5547,200.41,2025-11-03,2026-08-24,PricingFeedA,2025-04-03
PRC0000271,36527120523,WAC,9.6106,518.97,2023-10-10,2024-10-20,PricingFeedB,2026-04-17
PRC0000272,25092429310,MAC,2.3861,121.69,2025-07-04,2027-04-16,PricingFeedB,2025-02-21
PRC0000273,26851855697,MAC,11.0468,596.53,2023-10-02,2025-01-10,PricingFeedA,2025-03-17
PRC0000274,78677417938,UNKNOWN_METHOD,3.1947,252.38,2023-12-26,2025-09-30,PricingFeedB,2025-04-12
PRC0000275,14627431869,NADAC,11.777,836.17,2023-10-10,2025-05-10,PricingFeedA,2025-08-16
PRC0000276,68129441146,AWP,4.1097,312.34,2023-04-05,2025-01-15,PricingFeedB,2025-07-07
PRC0000277,94306492934,NADAC,10.5462,1033.53,2026-03-12,2027-04-12,PricingFeedB,2025-04-11
PRC0000278,34198319284,MAC,1.5361,53.76,2025-09-11,2026-01-18,PricingFeedB,2026-04-28
PRC0000279,17001221267,AWP,22.7942,387.5,2023-11-28,2025-03-13,PricingFeedB,2025-11-02
PRC0000280,10581609776,MAC,20.9669,293.54,2024-04-10,2025-02-25,PricingFeedA,2025-09-15
PRC0000281,51057281520,NADAC,2.9554,260.08,2024-12-04,2026-09-23,PricingFeedB,2026-04-09
PRC0000282,25353369992,MAC,18.02,738.82,2023-08-25,2023-11-27,PricingFeedA,2025-01-31
PRC0000283,93733534314,MAC,3.3113,56.29,2025-12-19,2026-11-20,PricingFeedB,2025-04-23
PRC0000284,18032796468,MAC,8.8104,537.43,2023-09-22,2024-02-27,PricingFeedB,2026-08-09
PRC0000285,23885768970,MAC,10.9872,758.12,2025-11-27,2027-03-17,PricingFeedB,2026-01-13
PRC0000286,82051876664,Contract Rate,11.8819,867.38,2023-02-09,2024-08-14,PricingFeedB,2025-10-20
PRC0000287,89918102779,Contract Rate,10.111,798.77,2023-11-20,2024-08-02,PricingFeedA,2025-07-04
PRC0000288,48887377765,Contract Rate,2.7118,46.1,2025-09-24,2026-10-14,PricingFeedA,2026-07-13
PRC0000289,52259816026,AWP,11.2239,718.33,2025-11-01,2027-03-07,PricingFeedA,2026-03-18
PRC0000290,24897240235,AWP,2.5929,150.39,2023-11-02,2024-05-11,PricingFeedA,2025-07-28
PRC0000291,93669729418,NADAC,9.16,732.8,2023-08-24,2024-11-12,PricingFeedA,2026-05-27
PRC0000292,73418540749,MAC,18.4196,1013.08,2024-12-16,2026-06-16,PricingFeedB,2025-01-19
PRC0000293,74192691278,Contract Rate,22.215,1310.68,2023-12-05,2024-10-10,PricingFeedA,2025-03-15
PRC0000294,94403244960,NADAC,6.7719,616.24,2025-09-18,2026-08-23,PricingFeedB,2026-06-24
PRC0000295,99706788130,NADAC,6.6695,213.42,2025-02-20,2025-09-10,PricingFeedB,2025-06-07
PRC0000296,41217651162,Contract Rate,7.5955,432.94,2024-10-03,2025-11-18,PricingFeedB,2026-08-15
PRC0000297,24069146482,MAC,6.7806,359.37,2025-09-17,2026-10-06,PricingFeedA,2025-06-11
PRC0000298,97361501089,NADAC,2.0727,201.05,2026-05-11,2027-04-13,PricingFeedB,2025-01-11
PRC0000299,14432106343,AWP,8.3466,701.11,2024-05-09,2025-01-03,PricingFeedB,2026-08-09
PRC0000300,62840208185,WAC,2.6616,178.33,2024-10-15,2026-09-28,PricingFeedA,2026-05-09
PRC0000301,80550996369,MAC,12.603,378.09,2024-09-20,2026-06-01,PricingFeedA,2026-04-15
PRC0000302,48520467193,AWP,6.4769,453.38,2024-01-03,2024-08-18,PricingFeedA,2025-04-01
PRC0000303,22620625618,Contract Rate,14.9875,899.25,2023-04-03,2023-08-08,PricingFeedB,2025-06-29
PRC0000304,60986106546,AWP,2.3771,47.54,2023-03-14,2024-10-20,PricingFeedB,2026-07-05
PRC0000305,98244356040,MAC,9.9091,654.0,2024-02-03,2025-11-14,PricingFeedB,2026-06-04
PRC0000306,92131319328,MAC,12.8768,1094.53,2026-01-15,2026-10-11,PricingFeedA,2025-03-30
PRC0000307,97142643090,Contract Rate,13.3671,133.67,2025-04-27,2026-01-11,PricingFeedA,2025-02-16
PRC0000308,19307837771,MAC,60.8282,4318.8,2025-03-16,2026-12-07,PricingFeedA,2025-05-04
PRC0000309,70613545988,AWP,7.8138,523.52,2023-12-03,2024-10-04,PricingFeedB,2025-06-25
PRC0000310,81276626479,MAC,23.9856,479.71,2025-06-08,2025-11-13,PricingFeedA,2025-07-30
PRC0000311,14420419723,Contract Rate,6.0554,435.99,2024-02-04,2024-12-09,PricingFeedB,2026-05-04
PRC0000312,31106224472,MAC,8.0081,80.08,2025-10-02,2027-08-15,PricingFeedA,2025-06-16
PRC0000313,40895504647,Contract Rate,11.1043,688.47,2023-07-03,2024-11-10,PricingFeedB,2025-02-10
PRC0000314,26884937862,NADAC,9.4241,131.94,2026-01-07,2027-07-06,PricingFeedA,2025-11-10
PRC0000315,86445320315,MAC,12.2523,955.68,2026-03-25,2028-02-26,PricingFeedA,2025-09-01
PRC0000316,26851855697,NADAC,9.3287,363.82,2024-11-29,2026-01-30,PricingFeedB,2025-07-22
PRC0000317,44983140537,NADAC,2.0222,139.53,2023-05-26,2024-04-01,PricingFeedB,2025-09-19
PRC0000318,28309735158,NADAC,6.6243,251.72,2024-08-12,2025-11-21,PricingFeedA,2026-04-09
PRC0000319,92894865154,NADAC,9.6168,269.27,2023-07-13,2024-10-10,PricingFeedB,2026-04-10
PRC0000320,33349215114,MAC,9.0069,306.23,2024-06-29,2024-09-30,PricingFeedB,2025-09-19
PRC0000321,48045569225,AWP,34.1245,1842.72,2025-08-03,2027-02-09,PricingFeedB,2025-05-04
PRC0000322,63060557974,Contract Rate,12.8415,475.14,2024-10-27,2025-12-10,PricingFeedA,2025-10-21
PRC0000323,96381286924,AWP,1.22,50.02,2024-03-25,2025-04-17,PricingFeedB,2025-09-22
PRC0000324,40965220919,MAC,12.4964,1237.14,2025-08-13,2026-08-23,PricingFeedB,2026-03-30
PRC0000325,41217651162,WAC,8.7738,631.71,2025-04-24,2025-11-04,PricingFeedA,2026-06-18
PRC0000326,98953435785,Contract Rate,1.0446,43.87,2023-05-04,2024-01-19,PricingFeedB,2025-05-04
PRC0000327,36001690590,AWP,13.3009,1250.28,2026-01-10,2027-10-18,PricingFeedB,2025-12-03
PRC0000328,76440908482,NADAC,1.9403,42.69,2024-03-07,2025-04-15,PricingFeedB,2025-11-05
PRC0000329,74584984923,NADAC,16.9234,558.47,2026-03-07,2028-02-06,PricingFeedA,2025-10-29
PRC0000330,99511771384,NADAC,6.5449,569.41,2023-09-28,2025-04-14,PricingFeedB,2026-03-20
PRC0000331,50461794847,NADAC,2.523,166.52,2024-05-04,2025-03-01,PricingFeedA,2025-12-26
PRC0000332,22287685065,WAC,3.0286,187.77,2025-10-18,2026-10-02,PricingFeedA,2025-04-30
PRC0000333,87180850251,MAC,1.4444,125.66,2023-12-30,2025-11-13,PricingFeedA,2025-09-05
PRC0000334,66961165235,NADAC,14.2209,753.71,2026-03-13,2027-08-17,PricingFeedA,2025-03-21
PRC0000335,40538581357,WAC,2.1324,68.24,2023-02-21,2024-07-04,PricingFeedB,2025-11-10
PRC0000336,50461794847,NADAC,2.932,228.7,2025-02-26,2025-07-20,PricingFeedA,2026-06-16
PRC0000337,45395582883,MAC,9.1064,109.28,2025-02-07,2026-12-04,PricingFeedA,2025-11-18
PRC0000338,65593261567,NADAC,9.1253,182.51,2025-03-11,2026-04-16,PricingFeedB,2026-08-06
PRC0000339,41274493097,AWP,31.2194,2403.89,2024-10-17,2026-01-19,PricingFeedA,2026-03-28
PRC0000340,75769382415,WAC,16.2276,778.92,2024-04-20,2024-12-13,PricingFeedA,2025-01-21
PRC0000341,14904163164,WAC,1.9617,100.05,2025-10-05,2026-05-16,PricingFeedA,2026-06-17
PRC0000342,57344228998,NADAC,10.0818,937.61,2026-04-15,2026-10-03,PricingFeedA,2025-01-14
PRC0000343,70483244548,AWP,16.4929,560.76,2025-10-12,2027-07-27,PricingFeedB,2025-11-15
PRC0000344,76324394748,NADAC,10.8616,890.65,2025-05-06,2025-10-31,PricingFeedA,2025-02-22
PRC0000345,94144432921,Contract Rate,9.4056,573.74,2025-02-18,2025-07-20,PricingFeedB,2026-02-08
PRC0000346,43873981962,NADAC,4.0719,179.16,2024-02-06,2025-12-04,PricingFeedA,2025-10-31
PRC0000347,39273980031,AWP,3.1155,102.81,2024-05-07,2026-01-25,PricingFeedA,2026-04-27
PRC0000348,92043205735,AWP,4.2713,46.98,2023-04-24,2024-08-11,PricingFeedB,2025-05-19
PRC0000349,99532189053,AWP,12.4769,1160.35,2024-06-27,2025-10-29,PricingFeedA,2025-02-24
PRC0000350,76841912411,MAC,23.3308,2029.78,2025-03-08,2026-01-16,PricingFeedB,2026-02-18
PRC0000351,81214270455,Contract Rate,5.4634,234.93,2026-02-07,2026-09-15,PricingFeedA,2025-10-24
PRC0000352,92131319328,Contract Rate,2.703,156.77,2025-02-26,2026-10-01,PricingFeedB,2026-03-10
PRC0000353,37986793471,AWP,3.9656,301.39,2026-04-09,2026-10-30,PricingFeedB,2025-08-05
PRC0000354,75031842748,WAC,11.7933,318.42,2023-01-31,2023-08-03,PricingFeedB,2026-05-02
PRC0000355,41290491468,NADAC,5.3741,96.73,2023-03-21,2024-08-29,PricingFeedB,2025-12-11
PRC0000356,91636397347,MAC,7.9956,559.69,2025-03-18,2026-03-19,PricingFeedA,2025-07-05
PRC0000357,19307837771,AWP,8.9795,466.93,2023-02-22,2023-09-02,PricingFeedB,2025-01-18
PRC0000358,94459224162,AWP,2.5229,35.32,2023-04-11,2024-09-01,PricingFeedA,2026-07-10
PRC0000359,94306492934,MAC,6.0063,282.3,2026-04-30,2027-06-28,PricingFeedB,2026-07-29
PRC0000360,32903672787,MAC,60.9612,3962.48,2025-05-24,2026-02-26,PricingFeedA,2026-04-09
PRC0000361,34030808751,MAC,9.0085,117.11,2025-07-11,2027-05-14,PricingFeedB,2026-05-31
PRC0000362,47040255743,NADAC,42.133,3876.24,2023-04-25,2024-06-20,PricingFeedA,2026-07-10
PRC0000363,37535827761,WAC,16.1026,338.15,2024-06-22,2025-10-22,PricingFeedB,2025-02-02
PRC0000364,38999870858,AWP,,710.56,2024-10-07,2026-05-25,PricingFeedB,2025-12-22
PRC0000365,79539911319,Contract Rate,11.9788,922.37,2025-02-08,2026-09-18,PricingFeedB,2026-07-11
PRC0000366,96515232917,Contract Rate,14.9058,357.74,2023-09-13,2024-02-20,PricingFeedB,2025-10-20
PRC0000367,39238700621,NADAC,2.8737,28.74,2025-06-08,2027-03-09,PricingFeedA,2025-02-17
PRC0000368,29696691682,NADAC,4.3271,337.51,2024-12-21,2026-06-06,PricingFeedA,2026-03-18
PRC0000369,55068365571,Contract Rate,2.5166,128.35,2025-03-15,2025-09-21,PricingFeedA,2026-05-26
PRC0000370,68484176329,AWP,,947.57,2023-04-20,2023-10-19,PricingFeedB,2025-05-08
PRC0000371,36527120523,Contract Rate,2.385,197.95,2025-09-09,2027-01-22,PricingFeedB,2026-04-05
PRC0000372,44605799615,WAC,60.0686,901.03,2025-05-17,2026-09-30,PricingFeedB,2025-06-14
PRC0000373,81267869985,NADAC,6.5945,105.51,2025-06-02,2026-05-24,PricingFeedB,2025-10-07
PRC0000374,26718530956,AWP,21.9369,2084.01,2025-02-24,2026-11-16,PricingFeedB,2026-04-03
PRC0000375,22934703171,AWP,13.5636,895.2,2026-02-10,2026-11-27,PricingFeedA,2025-04-11
PRC0000376,84335217948,NADAC,11.6201,348.6,2025-08-19,2026-03-28,PricingFeedB,2025-10-14
PRC0000377,20858309589,AWP,4.6606,233.03,2026-04-01,2028-01-10,PricingFeedA,2026-03-10
PRC0000378,20269556375,NADAC,27.6225,773.43,2024-10-13,2026-05-17,PricingFeedB,2025-07-26
PRC0000379,27306655329,MAC,50.6412,4051.3,2024-01-31,2024-07-09,PricingFeedA,2026-05-23
PRC0000380,67413273786,WAC,16.2939,293.29,2025-04-16,2026-04-25,PricingFeedA,2025-04-14
PRC0000381,94197527115,UNKNOWN_METHOD,15.9016,970.0,2025-03-10,2026-01-18,PricingFeedB,2025-09-28
PRC0000382,44872908135,Contract Rate,30.4472,1339.68,2025-09-07,2027-04-18,PricingFeedB,2025-01-17
PRC0000383,89346159852,AWP,49.247,984.94,2023-04-15,2023-09-30,PricingFeedA,2025-08-09
PRC0000384,93243253281,AWP,9.6072,931.9,2023-06-27,2024-02-05,PricingFeedA,2026-07-29
PRC0000385,92945796828,MAC,4.3186,177.06,2023-04-11,2023-10-28,PricingFeedB,2025-12-03
PRC0000386,73921220685,WAC,1.4695,96.99,2023-08-05,2025-01-05,PricingFeedA,2026-05-26
PRC0000387,57373424595,NADAC,3.3785,317.58,2023-06-18,2025-04-07,PricingFeedA,2025-03-26
PRC0000388,85393162035,AWP,5.7541,333.74,2024-07-08,2025-10-31,PricingFeedB,2025-08-21
PRC0000389,77464349998,MAC,8.0386,168.81,2026-01-30,2027-01-19,PricingFeedA,2025-06-24
PRC0000390,15426453054,AWP,6.3586,413.31,2023-09-27,2025-05-17,PricingFeedA,2026-07-04
PRC0000391,13254104910,NADAC,2.18,135.16,2024-06-28,2025-05-02,PricingFeedB,2025-05-31
PRC0000392,90100233162,WAC,1.8339,143.04,2025-11-08,2027-05-11,PricingFeedB,2025-10-31
PRC0000393,61916924081,MAC,12.9926,155.91,2025-04-09,2025-10-12,PricingFeedA,2026-05-31
PRC0000394,25092429310,WAC,10.071,553.9,2025-07-24,2026-01-22,PricingFeedA,2025-06-01
PRC0000395,54893863057,NADAC,40.5796,1217.39,2023-02-11,2024-11-04,PricingFeedA,2026-03-23
PRC0000396,74584984923,WAC,10.9084,338.16,2024-01-05,2025-06-22,PricingFeedB,2026-03-18
PRC0000397,88756957596,Contract Rate,85.3182,1621.05,2024-01-25,2025-01-15,PricingFeedA,2026-01-04
PRC0000398,44682779034,NADAC,16.8247,185.07,2024-06-30,2025-10-02,PricingFeedA,2025-08-01
PRC0000399,37570262831,MAC,7.0302,548.36,2025-11-12,2027-10-11,PricingFeedA,2025-07-14
PRC0000400,67141494586,UNKNOWN_METHOD,20.7702,1204.67,2026-05-31,2026-09-24,PricingFeedA,2025-09-25
PRC0000401,53008248547,WAC,7.5121,570.92,2025-04-27,2026-11-23,PricingFeedB,2026-06-10
PRC0000402,38384498011,Contract Rate,1.1385,68.31,2025-10-10,2026-06-26,PricingFeedB,2026-03-09
PRC0000403,81808216148,AWP,9.4124,254.13,2023-01-01,2023-08-23,PricingFeedA,2025-08-13
PRC0000404,76439803058,Contract Rate,17.224,1205.68,2023-04-12,2024-11-20,PricingFeedA,2026-06-16
PRC0000405,97142643090,MAC,8.8467,451.18,2023-11-19,2024-06-10,PricingFeedB,2025-12-25
PRC0000406,62840208185,AWP,4.9969,189.88,2025-07-14,2025-12-17,PricingFeedA,2025-11-06
PRC0000407,25871240147,WAC,8.5921,85.92,2023-07-01,2025-01-12,PricingFeedA,2025-10-27
PRC0000408,24069146482,WAC,1.0034,26.09,2024-06-09,2024-09-16,PricingFeedA,2025-06-30
PRC0000409,67141494586,MAC,0.8336,26.68,2025-04-26,2025-09-26,PricingFeedB,2026-08-08
PRC0000410,28473703134,WAC,11.3175,113.18,2023-01-03,2023-06-03,PricingFeedA,2026-08-01
PRC0000411,14420419723,MAC,14.1926,1021.87,2026-05-14,2027-10-02,PricingFeedB,2025-07-09
PRC0000412,69179660314,NADAC,4.3684,384.42,2025-09-28,2026-03-08,PricingFeedA,2025-11-21
PRC0000413,79345667836,Contract Rate,5.2075,249.96,2024-05-16,2026-04-14,PricingFeedB,2025-11-02
PRC0000414,82100899412,NADAC,13.0411,925.92,2023-05-21,2023-12-19,PricingFeedB,2025-07-05
PRC0000415,45073829754,Contract Rate,20.4919,1352.47,2023-11-26,2024-06-29,PricingFeedA,2025-10-06
PRC0000416,23819199572,AWP,4.8337,372.19,2024-02-10,2025-04-25,PricingFeedA,2025-01-27
PRC0000417,64540939887,AWP,5.208,364.56,2024-12-20,2026-11-17,PricingFeedA,2026-04-04
PRC0000418,56758128355,AWP,2.4332,75.43,2023-12-14,2024-04-13,PricingFeedA,2026-03-03
PRC0000419,19696653191,WAC,6.2863,490.33,2024-11-01,2025-06-05,PricingFeedA,2026-02-01
PRC0000420,31553546728,MAC,2.3935,208.23,2025-05-28,2027-01-06,PricingFeedB,2025-06-06
PRC0000421,35955476733,AWP,1.5777,100.97,2025-05-03,2026-05-09,PricingFeedA,2025-05-24
PRC0000422,86264886484,Contract Rate,11.8115,248.04,2024-04-01,2024-07-08,PricingFeedA,2025-05-19
PRC0000423,48104454958,NADAC,2.416,188.45,2024-04-15,2025-03-19,PricingFeedB,2025-05-16
PRC0000424,31169773873,WAC,9.534,695.98,2025-02-17,2025-07-04,PricingFeedB,2025-08-11
PRC0000425,86150728282,WAC,12.2801,392.96,2024-03-03,2024-07-04,PricingFeedA,2025-03-14
PRC0000426,84334385421,AWP,3.9277,39.28,2025-12-30,2026-09-12,PricingFeedA,2025-05-20
PRC0000427,57820791671,NADAC,7.5491,196.28,2023-07-08,2024-03-05,PricingFeedB,2025-09-29
PRC0000428,84458290728,AWP,7.4419,193.49,2024-11-27,2026-04-15,PricingFeedA,2026-07-14
PRC0000429,20269556375,Contract Rate,1.8538,29.66,2023-07-20,2024-01-09,PricingFeedA,2025-12-15
PRC0000430,86802579865,NADAC,5.6478,333.22,2024-12-30,2025-04-01,PricingFeedB,2026-06-03
PRC0000431,79345667836,UNKNOWN_METHOD,5.2378,178.09,2025-12-04,2026-11-05,PricingFeedB,2026-04-06
PRC0000432,41940363271,Contract Rate,6.411,346.19,2026-01-13,2026-06-23,PricingFeedB,2026-01-27
PRC0000433,68762387095,Contract Rate,17.8768,1376.51,2025-11-15,2026-07-09,PricingFeedB,2025-12-15
PRC0000434,42627468935,Contract Rate,9.1075,719.49,2024-03-07,2025-01-11,PricingFeedA,2025-08-31
PRC0000435,72171503347,NADAC,3.8674,228.18,2026-05-17,2026-12-25,PricingFeedA,2026-04-09
PRC0000436,96619649142,NADAC,3.2583,166.17,2024-04-21,2025-09-02,PricingFeedA,2026-07-09
PRC0000437,27838113191,Contract Rate,21.4286,921.43,2026-05-07,2027-08-14,PricingFeedB,2025-12-29
PRC0000438,89292409434,AWP,16.5247,165.25,2024-01-12,2024-08-29,PricingFeedA,2025-05-17
PRC0000439,57089942274,MAC,10.5546,200.54,2024-06-03,2024-12-21,PricingFeedB,2025-04-08
PRC0000440,60844107060,NADAC,4.8239,318.38,2025-04-29,2027-01-22,PricingFeedB,2025-08-20
PRC0000441,35257352788,Contract Rate,14.7372,501.06,2025-12-31,2026-06-27,PricingFeedB,2025-08-26
PRC0000442,94306492934,WAC,5.1133,66.47,2025-01-19,2026-03-13,PricingFeedB,2025-12-25
PRC0000443,72668546049,AWP,10.0504,261.31,2024-07-20,2025-11-03,PricingFeedB,2025-04-10
PRC0000444,26004482228,Contract Rate,7.7157,324.06,2025-02-08,2026-01-12,PricingFeedB,2026-03-30
PRC0000445,99511771384,NADAC,4.1168,242.89,2023-11-20,2025-11-05,PricingFeedB,2025-09-01
PRC0000446,46911488159,Contract Rate,2.2288,22.29,2025-07-31,2026-05-10,PricingFeedA,2026-03-30
PRC0000447,67080423748,AWP,10.1565,243.76,2025-04-05,2027-03-13,PricingFeedB,2025-04-26
PRC0000448,51465880016,WAC,2.3568,122.55,2023-06-06,2024-11-24,PricingFeedA,2026-05-15
PRC0000449,70483244548,MAC,24.1325,289.59,2026-05-07,2026-10-29,PricingFeedA,2025-11-01
PRC0000450,49300844372,AWP,0.673,21.54,2023-07-01,2025-05-19,PricingFeedA,2026-02-05
PRC0000451,20379513865,MAC,3.0927,256.69,2023-12-31,2024-10-15,PricingFeedA,2025-07-25
PRC0000452,46919436288,NADAC,34.1797,1640.63,2026-02-02,2026-12-31,PricingFeedA,2026-07-12
PRC0000453,40837522788,Contract Rate,4.7197,353.98,2026-05-07,2027-12-14,PricingFeedA,2025-12-20
PRC0000454,15897986050,MAC,1.305,57.42,2023-11-12,2024-06-28,PricingFeedA,2026-07-23
PRC0000455,36285274953,NADAC,8.0148,528.98,2025-07-12,2027-02-01,PricingFeedB,2025-11-27
PRC0000456,66607667644,MAC,18.5359,1427.26,2025-06-16,2027-05-26,PricingFeedA,2025-01-17
PRC0000457,92608453526,AWP,3.2218,254.52,2025-11-19,2026-11-18,PricingFeedB,2025-09-24
PRC0000458,86802579865,Contract Rate,2.1958,98.81,2026-03-18,2027-07-27,PricingFeedB,2025-05-19
PRC0000459,98953435785,WAC,22.7262,1999.91,2023-02-14,2024-06-07,PricingFeedB,2025-09-20
PRC0000460,71012800477,MAC,4.8618,408.39,2024-08-29,2026-01-07,PricingFeedB,2026-03-31
PRC0000461,54145454630,AWP,6.9024,448.66,2024-10-13,2026-08-12,PricingFeedB,2025-03-29
PRC0000462,97186359837,NADAC,5.6438,248.33,2023-08-30,2024-04-14,PricingFeedA,2025-02-18
PRC0000463,39764892488,UNKNOWN_METHOD,4.4786,147.79,2024-11-09,2026-07-06,PricingFeedA,2025-06-23
PRC0000464,12131959374,NADAC,1.2203,12.2,2025-07-09,2025-12-08,PricingFeedA,2025-03-14
PRC0000465,61687887076,MAC,5.2733,105.47,2025-09-07,2027-05-14,PricingFeedB,2025-02-08
PRC0000466,47326286219,MAC,7.0428,190.16,2025-01-23,2025-05-23,PricingFeedA,2025-05-23
PRC0000467,22522938085,NADAC,3.5915,305.28,2025-05-11,2026-04-10,PricingFeedB,2026-01-04
PRC0000468,62842687164,NADAC,13.5338,1272.18,2026-01-05,2027-12-14,PricingFeedA,2026-01-13
PRC0000469,18077751316,AWP,5.7393,206.61,2023-11-19,2024-12-31,PricingFeedB,2026-05-02
PRC0000470,84799902623,Contract Rate,16.2736,1366.98,2023-01-19,2025-01-01,PricingFeedA,2025-06-10
PRC0000471,13367227159,NADAC,3.1358,297.9,2023-09-28,2024-05-03,PricingFeedA,2025-07-22
PRC0000472,80870713084,MAC,4.6182,323.27,2024-10-10,2025-06-28,PricingFeedA,2026-06-01
PRC0000473,70317814977,Contract Rate,4.6243,217.34,2023-01-10,2024-07-21,PricingFeedA,2026-01-12
PRC0000474,53756657133,AWP,7.544,573.34,2025-05-11,2027-02-27,PricingFeedB,2025-01-24
PRC0000475,46911488159,NADAC,4.034,342.89,2025-11-24,2027-08-24,PricingFeedB,2025-03-14
PRC0000476,86832223497,WAC,4.5692,73.11,2025-01-16,2026-08-10,PricingFeedB,2025-07-30
PRC0000477,85340859181,Contract Rate,3.2939,283.28,2024-04-07,2026-01-26,PricingFeedB,2025-02-09
PRC0000478,69710507219,AWP,6.1688,549.02,2025-08-18,2026-10-19,PricingFeedA,2025-06-08
PRC0000479,81775220884,Contract Rate,7.6083,228.25,2024-12-05,2026-08-10,PricingFeedB,2026-06-12
PRC0000480,69287415359,MAC,123.8589,1734.02,2024-01-25,2025-09-06,PricingFeedB,2025-09-28
PRC0000481,57089942274,AWP,8.9314,437.64,2025-08-16,2027-05-11,PricingFeedA,2025-04-01
PRC0000482,68762387095,WAC,4.0533,295.89,2024-07-08,2025-10-19,PricingFeedA,2026-06-08
PRC0000483,67560324733,WAC,8.419,530.4,2023-03-17,2023-11-28,PricingFeedB,2025-08-09
PRC0000484,43701205518,WAC,10.0187,721.35,2025-02-07,2026-07-28,PricingFeedA,2025-06-20
PRC0000485,52440734534,WAC,4.8116,356.06,2025-04-23,2026-07-05,PricingFeedB,2026-08-07
PRC0000486,64322142638,NADAC,1.4633,68.78,2025-06-19,2026-10-21,PricingFeedB,2026-03-19
PRC0000487,76841912411,Contract Rate,32.8514,1806.83,2025-12-06,2026-06-19,PricingFeedA,2025-04-24
PRC0000488,78632194752,WAC,38.2517,3136.64,2024-03-22,2026-01-28,PricingFeedA,2025-03-07
PRC0000489,87709126031,WAC,6.4609,497.49,2025-10-03,2027-04-02,PricingFeedB,2025-02-04
PRC0000490,23885768970,Contract Rate,4.5991,252.95,2025-03-04,2025-11-26,PricingFeedA,2026-01-24
PRC0000491,95394474535,AWP,2.3354,98.09,2025-02-14,2025-08-18,PricingFeedA,2025-09-09
PRC0000492,42730843510,MAC,4.8389,445.18,2026-03-19,2027-12-29,PricingFeedB,2025-09-02
PRC0000493,62299475227,MAC,2.0936,67.0,2023-06-04,2024-02-15,PricingFeedA,2025-06-27
PRC0000494,81337865957,WAC,4.6979,220.8,2023-09-03,2025-08-21,PricingFeedB,2025-03-02
PRC0000495,73046419016,NADAC,5.7842,474.3,2025-09-08,2027-01-13,PricingFeedA,2025-05-03
PRC0000496,97361501089,Contract Rate,15.7859,1341.8,2023-03-01,2023-10-26,PricingFeedA,2025-07-21
